year,parent_entity,Stock Ticker,US_Company,parent_type,reporting_entity,commodity,production_value,production_unit,product_emissions_MtCO2,flaring_emissions_MtCO2,venting_emissions_MtCO2,own_fuel_use_emissions_MtCO2,fugitive_methane_emissions_MtCO2e,total_operational_emissions_MtCO2e,total_emissions_MtCO2e,source
2002,Southwestern Energy,SWN,1,Investor-owned Company,Southwestern Energy,Oil & NGL,0.682,Million bbl/yr,0.253313634,0.004038993,0.000970848,0,0.013643051,0.018652892,0.271966526,"Southwestern Energy, Form 10-K for 2005, Item 7, page 22."
2003,Southwestern Energy,SWN,1,Investor-owned Company,Southwestern Energy,Oil & NGL,0.531,Million bbl/yr,0.197228064,0.003144729,0.000755895,0,0.010622375,0.014522999,0.211751063,"Southwestern Energy, Form 10-K for 2005, Item 7, page 22."
2004,Southwestern Energy,SWN,1,Investor-owned Company,Southwestern Energy,Oil & NGL,0.618,Million bbl/yr,0.229542267,0.003659967,0.000879742,0,0.012362765,0.016902474,0.24644474,"Southwestern Energy, Form 10-K for 2005, Item 7, page 22."
2005,Southwestern Energy,SWN,1,Investor-owned Company,Southwestern Energy,Oil & NGL,0.705,Million bbl/yr,0.261856469,0.004175205,0.001003589,0,0.014103154,0.019281948,0.281138417,"Southwestern Energy, Form 10-K for 2005, Item 7, page 22."
2006,Southwestern Energy,SWN,1,Investor-owned Company,Southwestern Energy,Oil & NGL,0.698,Million bbl/yr,0.259256476,0.004133749,0.000993625,0,0.013963122,0.019090496,0.278346972,"Southwestern Energy, Form 10-K for 2010, page 43."
2007,Southwestern Energy,SWN,1,Investor-owned Company,Southwestern Energy,Oil & NGL,0.614,Million bbl/yr,0.228056556,0.003636278,0.000874048,0,0.012282747,0.016793072,0.244849629,"Southwestern Energy, Form 10-K for 2010, page 43."
2008,Southwestern Energy,SWN,1,Investor-owned Company,Southwestern Energy,Oil & NGL,0.385,Million bbl/yr,0.142999632,0.002280077,0.000548059,0,0.007701722,0.010529858,0.15352949,"Southwestern Energy, Form 10-K for 2010, page 43."
2009,Southwestern Energy,SWN,1,Investor-owned Company,Southwestern Energy,Oil & NGL,0.124,Million bbl/yr,0.046057024,0.000734362,0.000176518,0,0.002480555,0.003391435,0.049448459,"Southwestern Energy, Form 10-K for 2010, page 43."
2010,Southwestern Energy,SWN,1,Investor-owned Company,Southwestern Energy,Oil & NGL,0.171,Million bbl/yr,0.063514122,0.001012709,0.000243424,0,0.003420765,0.004676898,0.06819102,"Southwestern Energy, Form 10-K for 2010, page 43."
2011,Southwestern Energy,SWN,1,Investor-owned Company,Southwestern Energy,Oil & NGL,0.097,Million bbl/yr,0.036028479,0.000574461,0.000138082,0,0.001940434,0.002652977,0.038681456,"Southwestern Energy, Form 10-K for 2015, page 44."
2012,Southwestern Energy,SWN,1,Investor-owned Company,Southwestern Energy,Oil & NGL,0.083,Million bbl/yr,0.030828492,0.000491549,0.000118153,0,0.001660371,0.002270073,0.033098565,"Southwestern Energy, Form 10-K for 2015, page 44."
2013,Southwestern Energy,SWN,1,Investor-owned Company,Southwestern Energy,Oil & NGL,0.188,Million bbl/yr,0.069828392,0.001113388,0.000267624,0,0.003760841,0.005141853,0.074970245,"Southwestern Energy, Form 10-K for 2015, page 44."
2014,Southwestern Energy,SWN,1,Investor-owned Company,Southwestern Energy,Oil & NGL,0.466,Million bbl/yr,0.173085269,0.002759781,0.000663365,0,0.009322085,0.012745231,0.1858305,"Southwestern Energy, Form 10-K for 2015, page 44."
2015,Southwestern Energy,SWN,1,Investor-owned Company,Southwestern Energy,Oil & NGL,12.967,Million bbl/yr,4.816301897,0.076794161,0.018458925,0,0.259398006,0.354651092,5.170952989,"Southwestern Energy, Form 10-K for 2015, page 44."
2016,Southwestern Energy,SWN,1,Investor-owned Company,Southwestern Energy,Oil & NGL,14.564,Million bbl/yr,5.409471799,0.086252037,0.020732304,0,0.29134515,0.398329491,5.80780129,"Southwestern Energy Annual Report & 10-K for 2018, page 52."
2017,Southwestern Energy,SWN,1,Investor-owned Company,Southwestern Energy,Oil & NGL,16.572,Million bbl/yr,6.155298452,0.098143969,0.023590754,0,0.331514132,0.453248855,6.608547307,"Southwestern Energy Annual Report & 10-K for 2018, page 52."
2018,Southwestern Energy,SWN,1,Investor-owned Company,Southwestern Energy,Oil & NGL,23.113,Million bbl/yr,8.584806489,0.13688158,0.032902069,0,0.462363392,0.632147042,9.21695353,"Southwestern Energy Annual Report & 10-K for 2018, page 52."
2019,Southwestern Energy,SWN,1,Investor-owned Company,Southwestern Energy,Oil & NGL,28.316,Million bbl/yr,10.51734437,0.167695186,0.0403087,0,0.566446667,0.774450553,11.29179493,"Southwestern Energy Annual Report & 10-K for 2019, page 48."
2020,Southwestern Energy,SWN,1,Investor-owned Company,Southwestern Energy,Oil & NGL,31.068,Million bbl/yr,11.53951317,0.183993291,0.044226257,0,0.621498978,0.849718526,12.3892317,"Southwestern Energy Annual Report & 10-K for 2021, page 58."
2021,Southwestern Energy,SWN,1,Investor-owned Company,Southwestern Energy,Oil & NGL,37.55,Million bbl/yr,13.94710698,0.222381488,0.053453585,0,0.751167974,1.027003047,14.97411003,"Southwestern Energy Annual Report & 10-K for 2021, page 58."
2022,Southwestern Energy,SWN,1,Investor-owned Company,Southwestern Energy,Oil & NGL,35.439,Million bbl/yr,13.16302328,0.209879562,0.050448511,0,0.708938531,0.969266604,14.13228989,"Southwestern Energy Annual Report & 10-K for 2022, page 63."
2023,Southwestern Energy,SWN,1,Investor-owned Company,Southwestern Energy,Oil & NGL,38.461,Million bbl/yr,14.28547754,0.227776682,0.054750421,0,0.769392049,1.051919153,15.33739669,"Southwestern Energy Annual Report & 10-K for 2023, page 66"
1945,Occidental Petroleum,OXY,1,Investor-owned Company,Sun Oil,Oil & NGL,27.112472,Million bbl/yr,10.07032084,0.16056756,0.038595441,0,0.542370723,0.741533724,10.81185456,"Sun Oil Company - Johnson, Arthur M. (1983) The Challenge of Change: The Sun Oil Company, 1945-1977, Table 1."
1946,Occidental Petroleum,OXY,1,Investor-owned Company,Sun Oil,Oil & NGL,28.919478,Million bbl/yr,10.74149277,0.171269149,0.04116777,0,0.578518927,0.790955846,11.53244862,"Sun Oil Company - Johnson, Arthur M. (1983) The Challenge of Change: The Sun Oil Company, 1945-1977, Table 1."
1947,Occidental Petroleum,OXY,1,Investor-owned Company,Sun Oil,Oil & NGL,33.079593,Million bbl/yr,12.28667437,0.195906501,0.047089822,0,0.661739836,0.90473616,13.19141053,"Sun Oil Company - Johnson, Arthur M. (1983) The Challenge of Change: The Sun Oil Company, 1945-1977, Table 1."
1948,Occidental Petroleum,OXY,1,Investor-owned Company,Sun Oil,Oil & NGL,37.622512,Million bbl/yr,13.97403994,0.222810924,0.053556808,0,0.752618538,1.02898627,15.00302621,"Sun Oil Company - Johnson, Arthur M. (1983) The Challenge of Change: The Sun Oil Company, 1945-1977, Table 1."
1949,Occidental Petroleum,OXY,1,Investor-owned Company,Sun Oil,Oil & NGL,32.147409,Million bbl/yr,11.94043549,0.19038585,0.045762829,0,0.643091986,0.879240666,12.81967615,"Sun Oil Company - Johnson, Arthur M. (1983) The Challenge of Change: The Sun Oil Company, 1945-1977, Table 1."
1950,Occidental Petroleum,OXY,1,Investor-owned Company,Sun Oil,Oil & NGL,34.597065,Million bbl/yr,12.85030537,0.20489339,0.04924999,0,0.692096065,0.946239445,13.79654482,"Sun Oil Company - Johnson, Arthur M. (1983) The Challenge of Change: The Sun Oil Company, 1945-1977, Table 1."
1951,Occidental Petroleum,OXY,1,Investor-owned Company,Sun Oil,Oil & NGL,40.758115,Million bbl/yr,15.13868949,0.241380833,0.058020435,0,0.815344625,1.114745893,16.25343538,"Sun Oil Company - Johnson, Arthur M. (1983) The Challenge of Change: The Sun Oil Company, 1945-1977, Table 1."
1952,Occidental Petroleum,OXY,1,Investor-owned Company,Sun Oil,Oil & NGL,42.20777,Million bbl/yr,15.67713139,0.249966091,0.060084064,0,0.84434421,1.154394365,16.83152575,"Sun Oil Company - Johnson, Arthur M. (1983) The Challenge of Change: The Sun Oil Company, 1945-1977, Table 1."
1953,Occidental Petroleum,OXY,1,Investor-owned Company,Sun Oil,Oil & NGL,42.974583,Million bbl/yr,15.96194691,0.25450737,0.061175646,0,0.8596839,1.175366916,17.13731383,"Sun Oil Company - Johnson, Arthur M. (1983) The Challenge of Change: The Sun Oil Company, 1945-1977, Table 1."
1954,Occidental Petroleum,OXY,1,Investor-owned Company,Sun Oil,Oil & NGL,40.449706,Million bbl/yr,15.02413787,0.239554349,0.057581406,0,0.809175065,1.10631082,16.13044869,"Sun Oil Company - Johnson, Arthur M. (1983) The Challenge of Change: The Sun Oil Company, 1945-1977, Table 1."
1955,Occidental Petroleum,OXY,1,Investor-owned Company,Sun Oil,Oil & NGL,46.13387592,Million bbl/yr,17.13539555,0.273217576,0.065672997,0,0.922883891,1.261774464,18.39717001,No source as data is interpolated
1956,Occidental Petroleum,OXY,1,Investor-owned Company,Sun Oil,Oil & NGL,51.81804585,Million bbl/yr,19.24665324,0.306880803,0.073764588,0,1.036592717,1.417238108,20.66389134,No source as data is interpolated
1957,Occidental Petroleum,OXY,1,Investor-owned Company,Sun Oil,Oil & NGL,57.50221577,Million bbl/yr,21.35791092,0.34054403,0.08185618,0,1.150301542,1.572701752,22.93061267,No source as data is interpolated
1958,Occidental Petroleum,OXY,1,Investor-owned Company,Sun Oil,Oil & NGL,63.18638569,Million bbl/yr,23.4691686,0.374207257,0.089947771,0,1.264010368,1.728165396,25.197334,No source as data is interpolated
1958,Occidental Petroleum,OXY,1,Investor-owned Company,Occidental Petroleum,Oil & NGL,0.355421,Million bbl/yr,0.132013175,0.002104901,0.000505953,0,0.00711001,0.009720864,0.141734039,"Oil and natual gas production for 1958 from Occidental Petroleum (1959) Annual Report, p.1."
1959,Occidental Petroleum,OXY,1,Investor-owned Company,Occidental Petroleum,Oil & NGL,20.37038592,Million bbl/yr,7.566123879,0.120639061,0.028997873,0,0.407498842,0.557135776,8.123259656,No source as data is interpolated
1959,Occidental Petroleum,OXY,1,Investor-owned Company,Sun Oil,Oil & NGL,68.87055562,Million bbl/yr,25.58042629,0.407870484,0.098039363,0,1.377719194,1.88362904,27.46405533,No source as data is interpolated
1960,Occidental Petroleum,OXY,1,Investor-owned Company,Occidental Petroleum,Oil & NGL,40.38535083,Million bbl/yr,15.00023458,0.23917322,0.057489794,0,0.807887674,1.104550688,16.10478527,No source as data is interpolated
1960,Occidental Petroleum,OXY,1,Investor-owned Company,Sun Oil,Oil & NGL,74.55472554,Million bbl/yr,27.69168397,0.44153371,0.106130954,0,1.49142802,2.039092684,29.73077665,No source as data is interpolated
1961,Occidental Petroleum,OXY,1,Investor-owned Company,Occidental Petroleum,Oil & NGL,60.40031575,Million bbl/yr,22.43434528,0.35770738,0.085981715,0,1.208276506,1.651965601,24.08631089,No source as data is interpolated
1961,Occidental Petroleum,OXY,1,Investor-owned Company,Sun Oil,Oil & NGL,80.23889546,Million bbl/yr,29.80294165,0.475196937,0.114222546,0,1.605136845,2.194556328,31.99749798,No source as data is interpolated
1962,Occidental Petroleum,OXY,1,Investor-owned Company,Occidental Petroleum,Oil & NGL,80.41528067,Million bbl/yr,29.86845599,0.476241539,0.114473635,0,1.608665338,2.199380513,32.0678365,No source as data is interpolated
1962,Occidental Petroleum,OXY,1,Investor-owned Company,Sun Oil,Oil & NGL,85.92306538,Million bbl/yr,31.91419933,0.508860164,0.122314137,0,1.718845671,2.350019972,34.26421931,No source as data is interpolated
1963,Occidental Petroleum,OXY,1,Investor-owned Company,Occidental Petroleum,Oil & NGL,100.4302456,Million bbl/yr,37.3025667,0.594775699,0.142965556,0,2.009054171,2.746795426,40.04936212,No source as data is interpolated
1963,Occidental Petroleum,OXY,1,Investor-owned Company,Sun Oil,Oil & NGL,91.60723531,Million bbl/yr,34.02545702,0.542523391,0.130405728,0,1.832554497,2.505483616,36.53094064,No source as data is interpolated
1964,Occidental Petroleum,OXY,1,Investor-owned Company,Occidental Petroleum,Oil & NGL,120.4452105,Million bbl/yr,44.73667739,0.713309858,0.171457477,0,2.409443003,3.294210337,48.03088773,No source as data is interpolated
1964,Occidental Petroleum,OXY,1,Investor-owned Company,Sun Oil,Oil & NGL,97.29140523,Million bbl/yr,36.1367147,0.576186618,0.13849732,0,1.946263322,2.66094726,38.79766196,No source as data is interpolated
1965,Occidental Petroleum,OXY,1,Investor-owned Company,Occidental Petroleum,Oil & NGL,140.4601754,Million bbl/yr,52.17078809,0.831844017,0.199949397,0,2.809831834,3.841625249,56.01241334,No source as data is interpolated
1965,Occidental Petroleum,OXY,1,Investor-owned Company,Sun Oil,Oil & NGL,102.9755752,Million bbl/yr,38.2479724,0.609849845,0.146588911,0,2.059972149,2.816410905,41.06438331,No source as data is interpolated
1966,Occidental Petroleum,OXY,1,Investor-owned Company,Occidental Petroleum,Oil & NGL,160.4751403,Million bbl/yr,59.60489879,0.950378177,0.228441318,0,3.210220666,4.389040161,63.99393895,No source as data is interpolated
1966,Occidental Petroleum,OXY,1,Investor-owned Company,Sun Oil,Oil & NGL,108.6597451,Million bbl/yr,40.35923008,0.643513071,0.154680503,0,2.173680974,2.971874548,43.33110463,No source as data is interpolated
1967,Occidental Petroleum,OXY,1,Investor-owned Company,Occidental Petroleum,Oil & NGL,180.4901053,Million bbl/yr,67.03900952,1.068912336,0.256933239,0,3.6106095,4.936455075,71.9754646,No source as data is interpolated
1967,Occidental Petroleum,OXY,1,Investor-owned Company,Sun Oil,Oil & NGL,114.343915,Million bbl/yr,42.47048775,0.677176298,0.162772094,0,2.287389799,3.127338192,45.59782594,"Sun Oil Johnson (1983), p. 235."
1968,Occidental Petroleum,OXY,1,Investor-owned Company,Occidental Petroleum,Oil & NGL,200.5050702,Million bbl/yr,74.47312022,1.187446496,0.285425159,0,4.010998332,5.483869987,79.95699021,No source as data is interpolated
1968,Occidental Petroleum,OXY,1,Investor-owned Company,Sun Oil,Oil & NGL,128.755575,Million bbl/yr,47.82337627,0.762526136,0.183287537,0,2.575687468,3.52150114,51.34487741,"Sun Oil Johnson (1983), p. 235."
1969,Occidental Petroleum,OXY,1,Investor-owned Company,Occidental Petroleum,Oil & NGL,220.5200351,Million bbl/yr,81.90723092,1.305980655,0.31391708,0,4.411387164,6.031284899,87.93851582,No source as data is interpolated
1969,Occidental Petroleum,OXY,1,Investor-owned Company,Sun Oil,Oil & NGL,138.875565,Million bbl/yr,51.58222003,0.822459516,0.197693655,0,2.778132538,3.798285709,55.38050574,"Sun Oil Johnson (1983), p. 235."
1970,Occidental Petroleum,OXY,1,Investor-owned Company,Sun Oil,Oil & NGL,135.5350283,Million bbl/yr,50.34145245,0.802675934,0.192938298,0,2.711306861,3.706921092,54.04837354,No source as data is interpolated
1970,Occidental Petroleum,OXY,1,Investor-owned Company,Occidental Petroleum,Oil & NGL,240.535,Million bbl/yr,89.34134161,1.424514814,0.342409,0,4.811775995,6.57869981,95.92004142,"Occidental Petroleum Corporation 1971 Annual Report, p. 6."
1971,Occidental Petroleum,OXY,1,Investor-owned Company,Sun Oil,Oil & NGL,132.1944916,Million bbl/yr,49.10068486,0.782892351,0.188182941,0,2.644481183,3.615556475,52.71624134,No source as data is interpolated
1971,Occidental Petroleum,OXY,1,Investor-owned Company,Occidental Petroleum,Oil & NGL,214.036,Million bbl/yr,79.49888122,1.267580405,0.304686856,0,4.281677456,5.853944717,85.35282594,"Occidental Petroleum Corporation 1971 Annual Report, p. 6."
1972,Occidental Petroleum,OXY,1,Investor-owned Company,Sun Oil,Oil & NGL,128.8539548,Million bbl/yr,47.85991724,0.763108768,0.183427584,0,2.577655504,3.524191856,51.3841091,No source as data is interpolated
1972,Occidental Petroleum,OXY,1,Investor-owned Company,Occidental Petroleum,Oil & NGL,138.7,Million bbl/yr,51.51701034,0.821419772,0.197443733,0,2.774620453,3.793483957,55.3104943,"Occidental Petroleum Corporation 1974 Annual Report, Statistical Highlight"
1973,Occidental Petroleum,OXY,1,Investor-owned Company,Sun Oil,Oil & NGL,125.5134181,Million bbl/yr,46.61914966,0.743325185,0.178672227,0,2.510829826,3.432827239,50.0519769,No source as data is interpolated
1973,Occidental Petroleum,OXY,1,Investor-owned Company,Occidental Petroleum,Oil & NGL,91.98,Million bbl/yr,34.16391212,0.544731006,0.13093637,0,1.840011458,2.515678835,36.67959095,"Occidental Petroleum Corporation 1974 Annual Report, Statistical Highlight"
1974,Occidental Petroleum,OXY,1,Investor-owned Company,Sun Oil,Oil & NGL,122.1728814,Million bbl/yr,45.37838208,0.723541603,0.17391687,0,2.444004149,3.341462622,48.7198447,No source as data is interpolated
1974,Occidental Petroleum,OXY,1,Investor-owned Company,Occidental Petroleum,Oil & NGL,60.59,Million bbl/yr,22.50479925,0.358830742,0.086251736,0,1.21207104,1.657153518,24.16195277,"Occidental Petroleum Corporation 1974 Annual Report, Statistical Highlight"
1975,Occidental Petroleum,OXY,1,Investor-owned Company,Sun Oil,Oil & NGL,118.8323447,Million bbl/yr,44.1376145,0.70375802,0.169161512,0,2.377178472,3.250098005,47.3877125,No source as data is interpolated
1975,Occidental Petroleum,OXY,1,Investor-owned Company,Occidental Petroleum,Oil & NGL,52.195,Million bbl/yr,19.38666442,0.30911323,0.074301194,0,1.044133486,1.42754791,20.81421233,"Occidental Petroleum (1980) Annual Report, p. 16."
1976,Occidental Petroleum,OXY,1,Investor-owned Company,Sun Oil,Oil & NGL,115.4918079,Million bbl/yr,42.89684688,0.683974437,0.164406155,0,2.310352792,3.158733385,46.05558026,No source as data is interpolated
1976,Occidental Petroleum,OXY,1,Investor-owned Company,Occidental Petroleum,Oil & NGL,63.51,Million bbl/yr,23.58936789,0.37612379,0.090408446,0,1.270484102,1.737016338,25.32638423,"Occidental Petroleum (1980) Annual Report, p. 16."
1977,Occidental Petroleum,OXY,1,Investor-owned Company,Sun Oil,Oil & NGL,112.1512712,Million bbl/yr,41.65607929,0.664190855,0.159650798,0,2.243527115,3.067368768,44.72344806,No source as data is interpolated
1977,Occidental Petroleum,OXY,1,Investor-owned Company,Occidental Petroleum,Oil & NGL,91.98,Million bbl/yr,34.16391212,0.544731006,0.13093637,0,1.840011458,2.515678835,36.67959095,"Occidental Petroleum (1980) Annual Report, p. 16."
1978,Occidental Petroleum,OXY,1,Investor-owned Company,Sun Oil,Oil & NGL,108.8107345,Million bbl/yr,40.41531171,0.644407272,0.154895441,0,2.176701438,2.976004151,43.39131586,No source as data is interpolated
1978,Occidental Petroleum,OXY,1,Investor-owned Company,Occidental Petroleum,Oil & NGL,118.99,Million bbl/yr,44.19617203,0.704691699,0.16938594,0,2.380332283,3.254409921,47.45058195,"Occidental Petroleum (1980) Annual Report, p. 16."
1979,Occidental Petroleum,OXY,1,Investor-owned Company,Sun Oil,Oil & NGL,105.4701978,Million bbl/yr,39.17454413,0.62462369,0.150140084,0,2.10987576,2.884639534,42.05918366,No source as data is interpolated
1979,Occidental Petroleum,OXY,1,Investor-owned Company,Occidental Petroleum,Oil & NGL,128.845,Million bbl/yr,47.85659118,0.763055735,0.183414836,0,2.577476368,3.523946939,51.38053812,"Occidental Petroleum (1980) Annual Report, p. 16."
1980,Occidental Petroleum,OXY,1,Investor-owned Company,Oryx Energy,Oil & NGL,102.129661,Million bbl/yr,37.93377651,0.604840107,0.145384726,0,2.043050081,2.793274914,40.72705142,No source as data is interpolated
1980,Occidental Petroleum,OXY,1,Investor-owned Company,Occidental Petroleum,Oil & NGL,108.04,Million bbl/yr,40.12903963,0.639842769,0.153798276,0,2.1612833,2.954924346,43.08396398,Occidental Petroelum Corporation Annual Report for 1984.
1981,Occidental Petroleum,OXY,1,Investor-owned Company,Oryx Energy,Oil & NGL,98.78912431,Million bbl/yr,36.69300893,0.585056524,0.140629369,0,1.976224404,2.701910297,39.39491923,No source as data is interpolated
1981,Occidental Petroleum,OXY,1,Investor-owned Company,Occidental Petroleum,Oil & NGL,97.09,Million bbl/yr,36.06190724,0.57499384,0.138210613,0,1.942234317,2.65543877,38.71734601,Occidental Petroelum Corporation Annual Report for 1984.
1982,Occidental Petroleum,OXY,1,Investor-owned Company,Oryx Energy,Oil & NGL,95.44858759,Million bbl/yr,35.45224134,0.565272942,0.135874012,0,1.909398726,2.61054568,38.06278702,No source as data is interpolated
1982,Occidental Petroleum,OXY,1,Investor-owned Company,Occidental Petroleum,Oil & NGL,102.93,Million bbl/yr,38.23104451,0.609579936,0.146524034,0,2.059060441,2.81516441,41.04620893,Occidental Petroelum Corporation Annual Report for 1984.
1983,Occidental Petroleum,OXY,1,Investor-owned Company,Oryx Energy,Oil & NGL,92.10805086,Million bbl/yr,34.21147375,0.545489359,0.131118655,0,1.842573048,2.519181062,36.73065481,No source as data is interpolated
1983,Occidental Petroleum,OXY,1,Investor-owned Company,Occidental Petroleum,Oil & NGL,154.395,Million bbl/yr,57.34656677,0.914369904,0.21978605,0,3.088590662,4.222746616,61.56931339,Occidental Petroelum Corporation Annual Report for 1984.
1984,Occidental Petroleum,OXY,1,Investor-owned Company,Oryx Energy,Oil & NGL,88.76751414,Million bbl/yr,32.97070616,0.525705776,0.126363298,0,1.77574737,2.427816444,35.3985226,No source as data is interpolated
1984,Occidental Petroleum,OXY,1,Investor-owned Company,Occidental Petroleum,Oil & NGL,113,Million bbl/yr,41.97132061,0.669217262,0.16085899,0,2.260505488,3.090581739,45.06190235,OGJ100
1985,Occidental Petroleum,OXY,1,Investor-owned Company,Oryx Energy,Oil & NGL,85.42697741,Million bbl/yr,31.72993856,0.505922194,0.12160794,0,1.708921692,2.336451826,34.06639039,No source as data is interpolated
1985,Occidental Petroleum,OXY,1,Investor-owned Company,Anadarko,Oil & NGL,4.641,Million bbl/yr,1.723795566,0.027485286,0.006606607,0,0.092840761,0.126932654,1.850728219,OGJ100
1985,Occidental Petroleum,OXY,1,Investor-owned Company,Kerr-McGee,Oil & NGL,15.8,Million bbl/yr,5.868556333,0.093571971,0.022491788,0,0.316070679,0.432134438,6.300690771,OGJ100
1985,Occidental Petroleum,OXY,1,Investor-owned Company,Occidental Petroleum,Oil & NGL,119,Million bbl/yr,44.1998863,0.704750922,0.169400175,0,2.380532328,3.254683424,47.45456973,OGJ100
1985,Occidental Petroleum,OXY,1,Investor-owned Company,Union Pacific Resources,Oil & NGL,26,Million bbl/yr,9.657118016,0.153979193,0.037011803,0,0.520116307,0.711107303,10.36822532,OGJ100
1986,Occidental Petroleum,OXY,1,Investor-owned Company,Oryx Energy,Oil & NGL,82.08644069,Million bbl/yr,30.48917097,0.486138611,0.116852583,0,1.642096015,2.245087209,32.73425818,No source as data is interpolated
1986,Occidental Petroleum,OXY,1,Investor-owned Company,Anadarko,Oil & NGL,4.641,Million bbl/yr,1.723795566,0.027485286,0.006606607,0,0.092840761,0.126932654,1.850728219,OGJ100
1986,Occidental Petroleum,OXY,1,Investor-owned Company,Kerr-McGee,Oil & NGL,15.8,Million bbl/yr,5.868556333,0.093571971,0.022491788,0,0.316070679,0.432134438,6.300690771,OGJ100
1986,Occidental Petroleum,OXY,1,Investor-owned Company,Occidental Petroleum,Oil & NGL,119,Million bbl/yr,44.1998863,0.704750922,0.169400175,0,2.380532328,3.254683424,47.45456973,OGJ100
1986,Occidental Petroleum,OXY,1,Investor-owned Company,Union Pacific Resources,Oil & NGL,26,Million bbl/yr,9.657118016,0.153979193,0.037011803,0,0.520116307,0.711107303,10.36822532,OGJ100
1987,Occidental Petroleum,OXY,1,Investor-owned Company,Oryx Energy,Oil & NGL,78.74590397,Million bbl/yr,29.24840338,0.466355029,0.112097226,0,1.575270337,2.153722591,31.40212597,No source as data is interpolated
1987,Occidental Petroleum,OXY,1,Investor-owned Company,Anadarko,Oil & NGL,3.914,Million bbl/yr,1.453767689,0.023179791,0.0055717,0,0.078297509,0.107048999,1.560816688,OGJ100
1987,Occidental Petroleum,OXY,1,Investor-owned Company,Kerr-McGee,Oil & NGL,13.3,Million bbl/yr,4.939987293,0.078766279,0.018932961,0,0.266059495,0.363758736,5.303746028,OGJ100
1987,Occidental Petroleum,OXY,1,Investor-owned Company,Occidental Petroleum,Oil & NGL,110,Million bbl/yr,40.85703776,0.651450432,0.156588397,0,2.200492068,3.008530896,43.86556866,OGJ100
1987,Occidental Petroleum,OXY,1,Investor-owned Company,Union Pacific Resources,Oil & NGL,22.3,Million bbl/yr,8.282835837,0.132066769,0.031744739,0,0.446099756,0.609911264,8.8927471,OGJ100
1988,Occidental Petroleum,OXY,1,Investor-owned Company,Oryx Energy,Oil & NGL,75.40536724,Million bbl/yr,28.00763579,0.446571446,0.107341869,0,1.508444659,2.062357974,30.06999376,No source as data is interpolated
1988,Occidental Petroleum,OXY,1,Investor-owned Company,Anadarko,Oil & NGL,4.004,Million bbl/yr,1.487196174,0.023712796,0.005699818,0,0.080097911,0.109510525,1.596706699,OGJ100
1988,Occidental Petroleum,OXY,1,Investor-owned Company,Kerr-McGee,Oil & NGL,14.1,Million bbl/yr,5.237129386,0.083504101,0.020071785,0,0.282063074,0.38563896,5.622768346,OGJ100
1988,Occidental Petroleum,OXY,1,Investor-owned Company,Occidental Petroleum,Oil & NGL,85,Million bbl/yr,31.57134736,0.503393515,0.121000125,0,1.700380234,2.324773874,33.89612123,OGJ100
1988,Occidental Petroleum,OXY,1,Investor-owned Company,Union Pacific Resources,Oil & NGL,24.3,Million bbl/yr,9.025691069,0.143911323,0.0345918,0,0.486108702,0.664611825,9.690302894,OGJ100
1989,Occidental Petroleum,OXY,1,Investor-owned Company,Oryx Energy,Oil & NGL,72.06483052,Million bbl/yr,26.7668682,0.426787863,0.102586512,0,1.441618981,1.970993356,28.73786155,No source as data is interpolated
1989,Occidental Petroleum,OXY,1,Investor-owned Company,Anadarko,Oil & NGL,4.05,Million bbl/yr,1.504281845,0.02398522,0.0057653,0,0.081018117,0.110768638,1.615050482,OGJ100
1989,Occidental Petroleum,OXY,1,Investor-owned Company,Kerr-McGee,Oil & NGL,16.7,Million bbl/yr,6.202841187,0.09890202,0.023772966,0,0.334074705,0.456749691,6.659590878,OGJ100
1989,Occidental Petroleum,OXY,1,Investor-owned Company,Occidental Petroleum,Oil & NGL,72,Million bbl/yr,26.74278835,0.426403919,0.102494223,0,1.440322081,1.969220223,28.71200858,OGJ100
1989,Occidental Petroleum,OXY,1,Investor-owned Company,Union Pacific Resources,Oil & NGL,23.3,Million bbl/yr,8.654263453,0.137989046,0.03316827,0,0.466104229,0.637261544,9.291524997,OGJ100
1990,Occidental Petroleum,OXY,1,Investor-owned Company,Oryx Energy,Oil & NGL,68.72429379,Million bbl/yr,25.5261006,0.407004281,0.097831154,0,1.374793303,1.879628738,27.40572934,No source as data is interpolated
1990,Occidental Petroleum,OXY,1,Investor-owned Company,Anadarko,Oil & NGL,4.599,Million bbl/yr,1.708195606,0.02723655,0.006546819,0,0.092000573,0.125783942,1.833979548,OGJ100
1990,Occidental Petroleum,OXY,1,Investor-owned Company,Kerr-McGee,Oil & NGL,18.4,Million bbl/yr,6.834268134,0.10896989,0.026192968,0,0.368082309,0.503245168,7.337513303,OGJ100
1990,Occidental Petroleum,OXY,1,Investor-owned Company,Occidental Petroleum,Oil & NGL,80,Million bbl/yr,29.71420928,0.473782132,0.11388247,0,1.600357867,2.18802247,31.90223175,OGJ100
1990,Occidental Petroleum,OXY,1,Investor-owned Company,Union Pacific Resources,Oil & NGL,22.9,Million bbl/yr,8.505692406,0.135620135,0.032598857,0,0.45810244,0.626321432,9.132013838,OGJ100
1991,Occidental Petroleum,OXY,1,Investor-owned Company,Oryx Energy,Oil & NGL,65.38375707,Million bbl/yr,24.28533301,0.387220698,0.093075797,0,1.307967625,1.788264121,26.07359713,No source as data is interpolated
